"id_order","brand_cat"
307137,"Belkin accessories"
307137,"Belkin accessories"
307137,"Belkin accessories"
307143,"Satechi accessories"
307143,"Apple accessories"
307162,"Pack pc"
307162,"Apple extended warranty"
307174,"Kenu Airframe accessories"
307174,"Muvit accessories"
307179,"X-Doria accessories"
307182,"Apple accessories"
307179,"ZaggKeys accessories"
307204,"Apple accessories"
307204,"Apple accessories"
307182,"Apple accessories"
307237,"Western Digital accessories"
307238,"Apple accessories"
307238,"Apple accessories"
307253,"Pack pc"
307255,"Satechi accessories"
307257,"Apple accessories"
307255,"Henge Docks accessories"
307257,"iFixit accessories"
307255,"Satechi accessories"
307256,"JBL accessories"
307264,"Belkin accessories"
307264,"Belkin accessories"
307253,"Apple accessories"
306371,"FCM accessories"
306371,"Apple accessories"
307338,"Moshi accessories"
307345,"Thule accessories"
307345,"Thule accessories"
307338,"Moshi accessories"
307376,"Apple extended warranty"
307376,"Apple extended warranty"
307377,"Apple accessories"
307377,"Pack accessories"
307378,"iFixit accessories"
307367,"Synology accessories"
307378,"iFixit accessories"
307367,"Western Digital accessories"
307392,"Apple accessories"
307392,"NewerTech accessories"
307394,"Apple accessories"
307394,"Apple accessories"
307378,"iFixit accessories"
307403,"OWC accessories"
307406,"LaCie accessories"
307406,"LaCie accessories"
307427,"Apple accessories"
307427,"Apple tablet"
307403,"Apple accessories"
307440,"OWC accessories"
307445,"Crucial accessories"
307445,"OWC accessories"
307440,"OWC accessories"
306692,"NewerTech accessories"
307457,"Belkin accessories"
307457,"Griffin accessories"
307469,"Belkin accessories"
307469,"Jawbone display"
307504,"Kingston accessories"
302614,"Plantronics accessories"
307525,"SanDisk accessories"
307525,"Kingston accessories"
307537,"Apple accessories"
307531,"NewerTech accessories"
307540,"Apple accessories"
307540,"Kanex accessories"
307531,"D-Link accessories"
307537,"Apple accessories"
307492,"Moshi accessories"
307552,"Apple tablet"
307492,"Pack accessories"
307492,"Belkin accessories"
307561,"Apple smartphone"
307561,"Apple pc"
307492,"Pack accessories"
307492,"Belkin accessories"
307579,"TP-Link accessories"
307579,"Apple accessories"
307579,"Apple accessories"
307582,"Logitech accessories"
307582,"JBL accessories"
307552,"Apple accessories"
307552,"Apple accessories"
307540,"Rain Design accessories"
307540,"Apple accessories"
307616,"Wacom tablet"
307616,"Wacom accessories"
307605,"OWC accessories"
307641,"Synology accessories"
307641,"Seagate accessories"
307605,"Pack accessories"
307671,"FCM accessories"
307671,"Lexar accessories"
307676,"Satechi accessories"
307678,"Apple accessories"
307690,"OWC accessories"
307690,"Service service"
307678,"Lexar accessories"
307706,"FCM accessories"
307706,"FCM accessories"
307706,"NewerTech accessories"
307710,"Apple accessories"
307710,"Belkin accessories"
307605,"Seagate accessories"
305396,"Otterbox accessories"
307739,"Otterbox accessories"
307739,"Otterbox accessories"
307739,"Otterbox accessories"
307739,"Apple other"
307739,"Beats accessories"
307552,"Apple accessories"
307552,"Apple accessories"
307788,"Western Digital accessories"
307788,"QNAP accessories"
307797,"Tucano accessories"
307797,"Logitech accessories"
307797,"Apple accessories"
307072,"Be.ez accessories"
306513,"Apple accessories"
306513,"Apple accessories"
306513,"Apple accessories"
305816,"Apple accessories"
305816,"Apple accessories"
307835,"Pack pc"
307836,"Seagate accessories"
307841,"Harman Kardon accessories"
307841,"Hyper Pearl accessories"
307846,"Apple extended warranty"
307846,"Apple extended warranty"
307836,"Satechi accessories"
306692,"Otterbox accessories"
307868,"OWC accessories"
307874,"Crucial accessories"
306557,"Toshiba accessories"
307895,"Apple accessories"
307874,"Kingston accessories"
307895,"Apple accessories"
307868,"OWC accessories"
307900,"Samsung accessories"
307900,"FCM accessories"
307908,"OWC accessories"
307908,"Pack accessories"
307920,"Toshiba accessories"
307908,"Seagate accessories"
307172,"Puro accessories"
307938,"Crucial accessories"
307172,"Muvit accessories"
307938,"SanDisk accessories"
307948,"Pack pc"
307948,"LG display"
307948,"Belkin accessories"
307948,"Apple accessories"
307948,"Logitech accessories"
307948,"Logitech accessories"
307978,"Otterbox accessories"
307978,"Beats accessories"
307948,"LG display"
307986,"FCM accessories"
307986,"NewerTech accessories"
308008,"Pebble smartwhatch"
308022,"Wacom tablet"
308022,"Kingston accessories"
308008,"Apple accessories"
308025,"Satechi accessories"
254816,"Apple accessories"
308025,"Moshi accessories"
254816,"LaCie accessories"
254816,"Satechi accessories"
308025,"Satechi accessories"
308050,"Apple accessories"
308050,"Apple accessories"
308050,"Apple accessories"
304468,"Just Mobile accessories"
304468,"Moxie accessories"
308025,"Kingston accessories"
308071,"Western Digital accessories"
308071,"Apple accessories"
308071,"SanDisk accessories"
308074,"Western Digital accessories"
308074,"Western Digital accessories"
308074,"Western Digital accessories"
308079,"Crucial accessories"
308071,"Jawbone display"
308089,"iFixit accessories"
308106,"Kingston accessories"
308109,"Apple accessories"
308106,"Lexar accessories"
308106,"SanDisk accessories"
308109,"Apple accessories"
308109,"Adonit accessories"
308120,"Kingston accessories"
308120,"FCM accessories"
308126,"Apple pc"
308126,"Kingston accessories"
308089,"Lifeproof accessories"
308079,"OWC accessories"
308139,"Apple accessories"
308141,"Apple extended warranty"
308168,"iOttie accessories"
308168,"Muvit accessories"
307107,"OWC accessories"
307107,"Seagate accessories"
308119,"Seagate accessories"
308119,"Urban Armor Gear accessories"
308193,"Pack laptop"
308193,"Tucano accessories"
308202,"Pack accessories"
308202,"Crucial accessories"
308217,"ZaggKeys accessories"
308222,"Pack accessories"
308222,"Samsung accessories"
308217,"Logitech accessories"
308252,"Tucano accessories"
308316,"Satechi accessories"
308316,"Just Mobile accessories"
308316,"Otterbox accessories"
308346,"Apple accessories"
308346,"Apple accessories"
308394,"Belkin accessories"
308395,"LMP accessories"
308395,"TP-Link accessories"
308402,"Belkin accessories"
308405,"Belkin accessories"
308402,"Apple accessories"
308405,"Griffin accessories"
308413,"Griffin accessories"
308394,"Nomad accessories"
305433,"Griffin accessories"
305433,"Belkin accessories"
308435,"Belkin accessories"
308435,"Griffin accessories"
308413,"Belkin accessories"
307256,"Moshi accessories"
307256,"Moxie accessories"
308470,"ZaggKeys accessories"
307237,"LG display"
308470,"Apple accessories"
308483,"Belkin accessories"
307237,"SanDisk accessories"
308489,"Apple accessories"
308489,"Apple accessories"
308493,"Belkin accessories"
308483,"Philips accessories"
308509,"LG display"
308489,"Kanex accessories"
308493,"Thule accessories"
308526,"Belkin accessories"
308526,"Jaybird accessories"
307074,"iFixit accessories"
307074,"iFixit accessories"
308483,"D-Link accessories"
308589,"Belkin accessories"
308590,"Belkin accessories"
308552,"Pack accessories"
308552,"Kingston accessories"
308552,"Belkin accessories"
308599,"Belkin accessories"
308599,"TP-Link accessories"
308602,"Apple tablet"
308605,"Belkin accessories"
308608,"Western Digital accessories"
308605,"Replacement accessories"
308602,"Apple accessories"
307682,"Belkin accessories"
307682,"Satechi accessories"
308631,"Belkin accessories"
308631,"Griffin accessories"
308635,"Belkin accessories"
308635,"Belkin accessories"
308660,"Twelve South accessories"
306334,"Belkin accessories"
308661,"iFixit accessories"
308590,"Kingston accessories"
308509,"Startech accessories"
308669,"Apple accessories"
308661,"Muvit accessories"
308669,"Spek SeeThru accessories"
308526,"Startech accessories"
308683,"SanDisk accessories"
308683,"FCM accessories"
307835,"Apple laptop"
308691,"Crucial accessories"
308685,"LaCie accessories"
308685,"Crucial accessories"
308683,"OWC accessories"
308683,"Crucial accessories"
308694,"Belkin accessories"
308694,"Band&Strap accessories"
308694,"Band&Strap accessories"
308590,"Lexar accessories"
308691,"Crucial accessories"
308549,"Apple accessories"
308549,"Belkin accessories"
308549,"Apple extended warranty"
308526,"Replacement accessories"
308724,"Celly accessories"
308725,"Pack pc"
308724,"Belkin accessories"
308549,"Apple accessories"
308730,"Leef accessories"
308730,"Kingston accessories"
308217,"Adonit accessories"
308589,"iFrogz accessories"
308217,"Adonit accessories"
308749,"Sonnet accessories"
308749,"Belkin accessories"
308757,"Lexar accessories"
308764,"Western Digital accessories"
308765,"Muvit accessories"
307920,"LaCie accessories"
308757,"Belkin accessories"
308765,"Moshi accessories"
308764,"Incase accessories"
308757,"SanDisk accessories"
308786,"Apple accessories"
308786,"Apple accessories"
308790,"iFixit accessories"
308790,"iFixit accessories"
308798,"Apple accessories"
308799,"Crucial accessories"
308799,"Kingston accessories"
308798,"Wowewa accessories"
308799,"OWC accessories"
308839,"Belkin accessories"
308526,"Pack accessories"
308839,"Hyper Pearl accessories"
308861,"Belkin accessories"
308861,"ZaggKeys accessories"
308879,"Griffin accessories"
308879,"Apple accessories"
308879,"Hyper Pearl accessories"
308888,"Belkin accessories"
308888,"Moshi accessories"
308888,"Griffin accessories"
308920,"Lifeproof accessories"
308920,"Lifeproof accessories"
308963,"iFixit accessories"
308963,"iFixit accessories"
308973,"Griffin accessories"
308973,"Belkin accessories"
308907,"Moshi accessories"
308907,"Kanex accessories"
308996,"Belkin accessories"
309020,"Apple tablet"
309020,"Apple accessories"
309031,"OWC accessories"
309033,"Apple tablet"
309031,"Apple accessories"
309033,"Apple accessories"
309031,"Startech accessories"
309046,"Startech accessories"
309046,"Pack accessories"
309046,"LG display"
309054,"Apple accessories"
309056,"Philips accessories"
309064,"OWC accessories"
309056,"Pack accessories"
309064,"SanDisk accessories"
309082,"Twelve South accessories"
309082,"Celly accessories"
309085,"Thule accessories"
309082,"Satechi accessories"
309085,"Griffin accessories"
309117,"Belkin accessories"
309117,"Lexar accessories"
307676,"Belkin accessories"
309146,"Pack accessories"
307676,"Lexar accessories"
309146,"Apple other"
309153,"ZaggKeys accessories"
309156,"Belkin accessories"
309156,"Wowewa accessories"
309165,"Pack accessories"
309165,"Apple other"
309170,"Belkin accessories"
309170,"iOttie accessories"
309185,"Tucano accessories"
309185,"Moshi accessories"
309210,"NewerTech accessories"
309210,"Moxie accessories"
309210,"iFixit accessories"
309222,"Toshiba accessories"
309222,"Lexar accessories"
294617,"Thule accessories"
309235,"Apple other"
309235,"Pack accessories"
309245,"Apple laptop"
309245,"Be.ez accessories"
308725,"Pack accessories"
309252,"Belkin accessories"
309252,"Apple accessories"
309252,"Apple accessories"
309256,"Nomad accessories"
309256,"Belkin accessories"
309252,"Apple accessories"
309277,"Apple extended warranty"
309277,"Apple extended warranty"
309279,"Apple accessories"
309279,"Apple accessories"
294617,"Griffin accessories"
309282,"iFixit accessories"
309282,"iFixit accessories"
309285,"Apple accessories"
309285,"Apple accessories"
309291,"SanDisk accessories"
309291,"SanDisk accessories"
309315,"SanDisk accessories"
309315,"SanDisk accessories"
309316,"iFixit accessories"
309316,"Jaybird accessories"
309316,"Apple accessories"
309359,"OWC accessories"
309359,"Crucial accessories"
309359,"Pack accessories"
309373,"Apple accessories"
309373,"Apple accessories"
309373,"Apple accessories"
309373,"Apple accessories"
309373,"Apple accessories"
309373,"Apple accessories"
309373,"Apple accessories"
309373,"Apple accessories"
309384,"Belkin accessories"
309399,"Netatmo accessories"
304760,"Apple laptop"
309399,"Philips accessories"
309399,"Philips accessories"
304760,"Apple laptop"
309406,"Apple laptop"
309406,"Apple accessories"
309425,"QNAP accessories"
309425,"Western Digital accessories"
309429,"Lexar accessories"
309434,"Apple other"
309434,"OWC accessories"
309450,"Apple accessories"
309450,"Apple accessories"
309406,"Apple other"
309454,"Pack accessories"
307550,"LaCie accessories"
307550,"LaCie accessories"
307550,"Hyper Pearl accessories"
309461,"iFixit accessories"
309454,"Thule accessories"
309461,"iFixit accessories"
308996,"SwitchEasy accessories"
309490,"SanDisk accessories"
309490,"Lexar accessories"
309502,"Mediterrans accessories"
309384,"Lexar accessories"
309502,"Moshi accessories"
309523,"Apple accessories"
309523,"Kingston accessories"
309523,"Kanex accessories"
309523,"NewerTech accessories"
309530,"Apple smartphone"
309530,"Belkin accessories"
309530,"Griffin accessories"
309535,"iFixit accessories"
309535,"iFixit accessories"
309535,"Apple accessories"
309545,"Twelve South accessories"
309545,"Elgato accessories"
309545,"Griffin accessories"
309548,"Apple accessories"
309548,"Kanex accessories"
309548,"Kukaclip accessories"
309599,"Belkin accessories"
309599,"Kenu Airframe accessories"
309609,"Booq accessories"
309609,"Apple accessories"
309643,"Moshi accessories"
309651,"iOttie accessories"
309654,"iFixit accessories"
309654,"NewerTech accessories"
309651,"Griffin accessories"
309667,"Apple accessories"
309667,"Apple accessories"
309688,"Satechi accessories"
309688,"Elgato accessories"
309688,"Pack accessories"
309709,"Tucano accessories"
309709,"Spek SeeThru accessories"
309153,"Belkin accessories"
309722,"Logitech accessories"
309722,"Adonit accessories"
309731,"Apple accessories"
309731,"Startech accessories"
309736,"Twelve South accessories"
309736,"Thule accessories"
309747,"Repair service"
309747,"Repair service"
309752,"Philips accessories"
307504,"Wacom tablet"
309766,"OWC accessories"
309766,"Apple accessories"
309316,"Thule accessories"
309784,"Moshi accessories"
309784,"Mobility Lab accessories"
309785,"STM accessories"
309785,"Spek SeeThru accessories"
309790,"NewerTech accessories"
309790,"Apple accessories"
309798,"Apple other"
309798,"Pack accessories"
309805,"Apple accessories"
309805,"Samsung accessories"
309805,"OWC accessories"
309818,"OWC accessories"
309818,"Samsung accessories"
309825,"Belkin accessories"
309825,"Startech accessories"
309859,"LaCie accessories"
309859,"Lexar accessories"
309879,"Kingston accessories"
309879,"Kingston accessories"
309883,"OWC accessories"
309883,"Hyper Pearl accessories"
309883,"Apple accessories"
309883,"SanDisk accessories"
309901,"Lifeproof accessories"
309901,"Lifeproof accessories"
309904,"Western Digital accessories"
309904,"FCM accessories"
